County,Tier,price,year,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color
Randolph,2,4100,1990,good,6 cylinders,diesel,220000,clean,automatic,rwd,truck,red
Randolph,2,19500,1991,excellent,8 cylinders,gas,52511,clean,automatic,rwd,sedan,blue
Randolph,2,1950,1991,good,6 cylinders,gas,184000,clean,automatic,fwd,mini-van,white
Randolph,2,12000,2012,excellent,4 cylinders,gas,91564,clean,other,fwd,sedan,silver
Randolph,2,5000,2005,good,6 cylinders,gas,148000,clean,automatic,4wd,SUV,silver
Randolph,2,4000,1986,good,4 cylinders,gas,110185,clean,manual,rwd,pickup,red
Randolph,2,11500,2005,good,8 cylinders,diesel,153250,clean,automatic,4wd,pickup,white
Randolph,2,15500,2013,like new,6 cylinders,diesel,119882.4,clean,automatic,rwd,truck,white
Randolph,2,2000,2002,like new,8 cylinders,gas,121000,clean,automatic,4wd,SUV,blue
Randolph,2,33500,2017,excellent,6 cylinders,gas,20500,lien,automatic,4wd,pickup,brown
Randolph,2,15985,2013,excellent,6 cylinders,gas,74692,clean,automatic,rwd,truck,blue
Randolph,2,8300,2012,excellent,5 cylinders,gas,90514,rebuilt,automatic,fwd,sedan,red
Randolph,2,8600,2007,good,4 cylinders,gas,119882.4,clean,automatic,rwd,truck,red
Randolph,2,2400,2005,excellent,6 cylinders,gas,189421,clean,automatic,fwd,sedan,silver
Randolph,2,20000,1990,excellent,8 cylinders,gas,40000,clean,automatic,rwd,truck,black
Randolph,2,24400,2015,excellent,6 cylinders,gas,52000,clean,manual,rwd,coupe,white
Randolph,2,4100,1979,good,8 cylinders,gas,119882.4,clean,automatic,rwd,coupe,red
Randolph,2,13000,2006,good,6 cylinders,gas,127800,salvage,manual,4wd,offroad,white
Randolph,2,1199,2000,fair,6 cylinders,gas,2.00E+05,clean,automatic,fwd,truck,black
Randolph,2,9000,2004,good,10 cylinders,gas,192000,clean,automatic,4wd,SUV,blue
Randolph,2,3200,2002,good,8 cylinders,gas,152000,clean,automatic,rwd,SUV,black
Randolph,2,1000,2000,fair,4 cylinders,gas,198089,clean,manual,fwd,coupe,silver
Randolph,2,44985,2016,like new,6 cylinders,diesel,90393,clean,automatic,4wd,truck,black
Randolph,2,4500,1999,excellent,8 cylinders,gas,123000,clean,automatic,fwd,sedan,white
Randolph,2,17000,2007,good,6 cylinders,gas,119882.3653,clean,automatic,4wd,convertible,black
Randolph,2,4100,1979,good,8 cylinders,gas,119882.4,clean,automatic,rwd,coupe,red
Randolph,2,6000,2001,good,6 cylinders,gas,117000,clean,automatic,rwd,sedan,silver
Randolph,2,23985,2011,excellent,6 cylinders,diesel,253372,clean,automatic,4wd,truck,white
Randolph,2,36500,1966,excellent,8 cylinders,gas,50211,clean,manual,rwd,convertible,red
Randolph,2,1800,1991,excellent,4 cylinders,gas,119882.3653,clean,automatic,fwd,other,red
Randolph,2,2200,1967,fair,6 cylinders,gas,119882.3653,clean,manual,rwd,truck,blue
Randolph,2,25985,2013,excellent,8 cylinders,gas,115164,clean,automatic,4wd,truck,red
Randolph,2,15500,2013,like new,6 cylinders,diesel,421000,clean,automatic,rwd,truck,white
Randolph,2,4500,1999,excellent,8 cylinders,gas,123000,clean,automatic,fwd,sedan,white
Randolph,2,3000,2003,good,8 cylinders,gas,271000,clean,automatic,fwd,SUV,white
Randolph,2,17000,2007,good,6 cylinders,gas,119882.3653,clean,automatic,4wd,convertible,black
Randolph,2,1800,2001,excellent,6 cylinders,gas,240000,clean,automatic,rwd,sedan,black
Randolph,2,13000,1948,excellent,6 cylinders,gas,40000,clean,automatic,fwd,coupe,green
Randolph,2,17500,2007,excellent,6 cylinders,gas,84000,clean,manual,4wd,SUV,silver
Randolph,2,600,1997,fair,8 cylinders,gas,119882.4,clean,automatic,4wd,truck,black
Randolph,2,4500,1999,excellent,8 cylinders,gas,123000,clean,automatic,fwd,sedan,white
Randolph,2,5750,2004,good,8 cylinders,gas,231000,clean,automatic,4wd,truck,white
Randolph,2,4500,1999,excellent,8 cylinders,gas,123000,clean,automatic,fwd,sedan,white
Randolph,2,13000,1948,excellent,6 cylinders,gas,40000,clean,automatic,fwd,coupe,green
Randolph,2,19000,1976,excellent,8 cylinders,gas,98000,clean,automatic,rwd,convertible,yellow
Randolph,2,13985,2004,like new,8 cylinders,gas,90531,clean,automatic,rwd,truck,white
Randolph,2,2500,1994,fair,8 cylinders,gas,129000,clean,automatic,4wd,SUV,black
Randolph,2,4999,2006,good,8 cylinders,gas,113051,clean,automatic,fwd,sedan,blue
Randolph,2,1500,1988,excellent,8 cylinders,gas,119882.4,clean,automatic,rwd,sedan,silver
Randolph,2,15500,2015,excellent,4 cylinders,gas,25350,clean,automatic,fwd,SUV,white
Randolph,2,700,1993,fair,4 cylinders,gas,119882.4,clean,automatic,fwd,sedan,red
Randolph,2,2500,2003,good,6 cylinders,gas,119882.4,clean,manual,rwd,coupe,black
Randolph,2,9000,2007,excellent,8 cylinders,gas,137570,clean,automatic,4wd,truck,blue
Randolph,2,12000,1960,excellent,4 cylinders,gas,119882.3653,clean,automatic,rwd,convertible,custom
Randolph,2,4000,1996,good,4 cylinders,gas,11245,clean,manual,fwd,coupe,blue
Randolph,2,13500,2007,good,6 cylinders,gas,62141,lien,manual,4wd,other,red
Randolph,2,11600,1980,excellent,4 cylinders,gas,119882.4,clean,manual,rwd,convertible,white
Randolph,2,11500,1963,good,8 cylinders,gas,119882.3653,clean,automatic,rwd,sedan,black
Randolph,2,4000,2004,good,6 cylinders,gas,138000,clean,automatic,4wd,SUV,silver
Randolph,2,15000,2006,good,6 cylinders,diesel,119882.4,clean,automatic,4wd,truck,white
Randolph,2,14000,2010,good,6 cylinders,gas,82500,clean,automatic,4wd,SUV,silver
Randolph,2,14985,2004,like new,8 cylinders,gas,90531,clean,automatic,rwd,truck,white
Randolph,2,15985,2013,excellent,6 cylinders,gas,74692,clean,automatic,rwd,truck,blue
Randolph,2,6500,2008,good,4 cylinders,gas,166000,clean,automatic,fwd,sedan,grey
Randolph,2,4500,2006,good,4 cylinders,gas,119882.3653,clean,automatic,4wd,SUV,silver
Randolph,2,35000,1957,like new,8 cylinders,gas,119882.3653,clean,automatic,rwd,pickup,custom
Randolph,2,6000,1968,good,other,gas,1.00E+05,clean,manual,rwd,coupe,black
Randolph,2,14000,2009,good,8 cylinders,gas,155000,lien,automatic,rwd,SUV,white
Randolph,2,21485,2011,excellent,8 cylinders,diesel,203687,clean,automatic,4wd,truck,silver
Randolph,2,21485,2011,excellent,8 cylinders,diesel,203687,clean,automatic,4wd,truck,silver
Randolph,2,4000,2004,excellent,8 cylinders,gas,104673,clean,automatic,rwd,sedan,brown
Randolph,2,13900,1997,good,8 cylinders,gas,74000,clean,manual,rwd,coupe,silver
Randolph,2,4400,1977,good,8 cylinders,gas,124000,clean,automatic,rwd,coupe,black
Randolph,2,3900,2002,excellent,6 cylinders,gas,197000,clean,automatic,rwd,SUV,silver
Randolph,2,6900,1995,good,8 cylinders,diesel,116000,clean,automatic,rwd,truck,red
Randolph,2,8500,2007,good,6 cylinders,gas,169000,clean,automatic,4wd,SUV,grey
Randolph,2,3200,1998,good,8 cylinders,gas,119882.4,clean,automatic,4wd,pickup,white
Randolph,2,8500,2002,excellent,8 cylinders,gas,133389,clean,automatic,4wd,truck,white
Randolph,2,13850,2010,excellent,8 cylinders,gas,119882.4,clean,automatic,rwd,coupe,black
Randolph,2,1800,2005,excellent,4 cylinders,gas,107421,salvage,automatic,fwd,sedan,blue
Randolph,2,26985,2013,excellent,8 cylinders,gas,115164,clean,automatic,4wd,truck,red
Randolph,2,14000,2006,good,8 cylinders,diesel,184000,clean,automatic,4wd,truck,white
Randolph,2,17985,2003,excellent,6 cylinders,diesel,125499,clean,automatic,rwd,truck,red
Randolph,2,15000,1989,excellent,8 cylinders,gas,71386,clean,automatic,rwd,coupe,red
Randolph,2,21500,2005,good,6 cylinders,diesel,262540,clean,automatic,4wd,truck,silver
Randolph,2,12500,2016,like new,4 cylinders,gas,29000,clean,automatic,fwd,hatchback,red
Randolph,2,2500,1997,good,4 cylinders,gas,94200,clean,automatic,fwd,sedan,green
Randolph,2,27485,2015,excellent,6 cylinders,diesel,91266,clean,automatic,4wd,truck,red
Randolph,2,2250,1995,good,8 cylinders,gas,119882.4,clean,automatic,rwd,pickup,white
Randolph,2,10000,2014,excellent,6 cylinders,gas,38390,clean,automatic,fwd,sedan,white
Randolph,2,7000,2008,excellent,6 cylinders,gas,169000,clean,automatic,rwd,truck,white
Randolph,2,4800,2005,good,6 cylinders,gas,180000,clean,automatic,4wd,SUV,blue
Randolph,2,18985,2009,excellent,6 cylinders,diesel,182655,clean,automatic,4wd,truck,black
Randolph,2,1700,1995,good,8 cylinders,gas,248000,clean,automatic,4wd,SUV,green
Randolph,2,3500,1990,good,8 cylinders,gas,119882.3653,clean,automatic,4wd,SUV,black
Randolph,2,3500,1990,good,8 cylinders,gas,119882.3653,clean,automatic,4wd,SUV,black
Randolph,2,3000,1998,excellent,4 cylinders,gas,160000,clean,manual,rwd,pickup,white
Randolph,2,1500,2003,fair,4 cylinders,gas,199034,clean,automatic,fwd,wagon,silver
Randolph,2,3500,1992,good,8 cylinders,diesel,283000,clean,manual,rwd,pickup,blue
Randolph,2,5000,2005,excellent,6 cylinders,gas,145000,clean,automatic,4wd,SUV,white
Randolph,2,2250,1993,excellent,8 cylinders,gas,109000,clean,automatic,rwd,sedan,white
Randolph,2,5750,2004,good,8 cylinders,gas,231000,clean,automatic,4wd,truck,white
Randolph,2,15985,2013,excellent,6 cylinders,gas,74692,clean,automatic,rwd,truck,blue
Randolph,2,10500,2007,excellent,8 cylinders,gas,137570,clean,automatic,4wd,truck,blue
Randolph,2,9000,2003,good,8 cylinders,gas,148500,clean,automatic,4wd,truck,green
Randolph,2,3499,2014,salvage,4 cylinders,gas,184119,salvage,automatic,fwd,sedan,black
Randolph,2,24985,2014,excellent,6 cylinders,diesel,243625,clean,automatic,4wd,truck,silver
Randolph,2,27485,2015,excellent,6 cylinders,diesel,91266,clean,automatic,4wd,truck,red
Randolph,2,6900,2008,good,6 cylinders,gas,135000,clean,automatic,fwd,SUV,silver
Randolph,2,26500,1971,like new,8 cylinders,gas,114000,clean,automatic,rwd,other,red
Randolph,2,3500,1998,good,8 cylinders,gas,119882.3653,clean,automatic,4wd,truck,white
Randolph,2,14985,2004,like new,8 cylinders,gas,90531,clean,automatic,rwd,truck,white
Randolph,2,3000,1998,excellent,4 cylinders,gas,160000,clean,manual,rwd,pickup,white
Randolph,2,43500,2015,excellent,8 cylinders,gas,63000,clean,automatic,4wd,SUV,black
Randolph,2,21485,2011,excellent,8 cylinders,diesel,203687,clean,automatic,4wd,truck,silver
Randolph,2,13700,2008,good,8 cylinders,gas,119882.4,clean,automatic,4wd,SUV,silver
Randolph,2,21000,2011,excellent,8 cylinders,gas,15000,lien,manual,rwd,coupe,black
Randolph,2,7500,2011,excellent,6 cylinders,gas,97000,clean,automatic,fwd,coupe,grey
Randolph,2,14985,2004,like new,8 cylinders,gas,90531,clean,automatic,rwd,truck,white
Randolph,2,5750,2004,good,8 cylinders,gas,231000,clean,automatic,4wd,truck,white
Randolph,2,13985,2004,like new,8 cylinders,gas,90531,clean,automatic,rwd,truck,white
Randolph,2,1995,2001,excellent,6 cylinders,gas,119882.4,clean,automatic,4wd,SUV,red
Randolph,2,11500,1994,excellent,8 cylinders,gas,48000,clean,automatic,rwd,coupe,white
Randolph,2,6500,2008,good,4 cylinders,gas,166000,clean,automatic,fwd,sedan,grey
Randolph,2,11500,2001,good,4 cylinders,gas,199547,clean,manual,4wd,truck,silver
Randolph,2,5995,2003,good,4 cylinders,gas,119882.3653,clean,manual,4wd,convertible,blue
Randolph,2,4500,2009,good,3 cylinders,gas,84000,clean,automatic,rwd,coupe,blue
Randolph,2,1600,2003,good,6 cylinders,gas,119882.4,clean,automatic,fwd,mini-van,white
Randolph,2,35000,1957,like new,8 cylinders,gas,119882.3653,clean,automatic,rwd,pickup,custom
Randolph,2,1000,1998,fair,4 cylinders,gas,168000,clean,automatic,fwd,sedan,orange
Randolph,2,13985,2004,like new,8 cylinders,gas,90531,clean,automatic,rwd,truck,white
Randolph,2,11500,2005,good,8 cylinders,diesel,153250,clean,automatic,4wd,pickup,white
Randolph,2,15000,1999,excellent,8 cylinders,gas,86000,clean,automatic,rwd,coupe,silver
Randolph,2,4500,1999,excellent,8 cylinders,gas,123000,clean,automatic,fwd,sedan,white
Randolph,2,2600,2006,good,6 cylinders,gas,191000,clean,manual,fwd,SUV,grey
Randolph,2,1500,1996,good,6 cylinders,gas,242548,clean,automatic,rwd,van,white
Randolph,2,4500,2003,excellent,6 cylinders,gas,127000,clean,automatic,fwd,mini-van,green
Randolph,2,13500,2014,like new,8 cylinders,gas,119000,clean,automatic,rwd,truck,red
Randolph,2,4500,1999,excellent,8 cylinders,gas,123000,clean,automatic,fwd,sedan,white
Randolph,2,7000,1968,excellent,8 cylinders,gas,119882.4,clean,automatic,rwd,truck,yellow
Randolph,2,21000,2012,excellent,6 cylinders,gas,60000,clean,automatic,fwd,SUV,grey
Randolph,2,3500,2002,excellent,6 cylinders,gas,119882.3653,clean,automatic,rwd,SUV,silver
Randolph,2,2500,2001,good,6 cylinders,gas,267139,clean,automatic,fwd,sedan,grey
Randolph,2,18985,2009,excellent,6 cylinders,diesel,182655,clean,automatic,4wd,truck,black
Randolph,2,850,1999,good,4 cylinders,gas,160000,clean,manual,fwd,sedan,white
Randolph,2,26985,2013,excellent,8 cylinders,gas,115164,clean,automatic,4wd,truck,red
Randolph,2,17000,2007,good,6 cylinders,gas,119882.3653,clean,automatic,4wd,convertible,black
Randolph,2,23500,1958,excellent,4 cylinders,gas,2000,clean,manual,rwd,convertible,red
Randolph,2,34900,2018,like new,8 cylinders,gas,41782,clean,automatic,4wd,truck,silver
Randolph,2,4500,1999,excellent,8 cylinders,gas,123000,clean,automatic,fwd,sedan,white
Randolph,2,14985,2013,excellent,6 cylinders,gas,74692,clean,automatic,rwd,truck,blue
Randolph,2,2500,2003,good,6 cylinders,gas,119882.3653,clean,manual,rwd,coupe,black
Randolph,2,3000,1988,good,6 cylinders,gas,182595,clean,automatic,4wd,SUV,white
Randolph,2,7500,1994,good,8 cylinders,gas,79000,clean,manual,rwd,coupe,red
Randolph,2,25985,2013,excellent,8 cylinders,gas,115164,clean,automatic,4wd,truck,red
Randolph,2,11900,2007,excellent,8 cylinders,gas,194000,clean,automatic,4wd,truck,blue
Randolph,2,15985,2013,excellent,6 cylinders,gas,74692,clean,automatic,rwd,truck,blue
Randolph,2,24985,2014,excellent,6 cylinders,diesel,243625,clean,automatic,4wd,truck,silver
Randolph,2,18985,2009,excellent,6 cylinders,diesel,182655,clean,automatic,4wd,truck,black
Randolph,2,26900,1955,excellent,8 cylinders,gas,119882.3653,clean,automatic,rwd,pickup,custom
Randolph,2,2500,2004,fair,6 cylinders,gas,204595,clean,automatic,4wd,SUV,white
Randolph,2,14985,2004,like new,8 cylinders,gas,90531,clean,automatic,rwd,truck,white
Randolph,2,2000,2000,good,8 cylinders,gas,119882.4,clean,automatic,4wd,SUV,green
Randolph,2,4000,2003,good,6 cylinders,gas,119882.3653,clean,automatic,rwd,wagon,silver
Randolph,2,17985,2003,excellent,6 cylinders,diesel,125499,clean,automatic,rwd,truck,red
Randolph,2,17000,2015,excellent,4 cylinders,gas,71000,clean,automatic,fwd,sedan,white
Randolph,2,13500,2006,good,8 cylinders,diesel,119882.4,clean,automatic,4wd,truck,green
Randolph,2,11300,1998,good,6 cylinders,diesel,267000,clean,manual,4wd,truck,red
Randolph,2,1350,1977,fair,8 cylinders,gas,119882.4,clean,automatic,4wd,pickup,green
Randolph,2,1500,1998,good,8 cylinders,gas,199300,clean,automatic,4wd,SUV,green
Randolph,2,2000,1996,fair,6 cylinders,gas,119882.4,clean,automatic,rwd,truck,grey
Randolph,2,23985,2011,excellent,6 cylinders,diesel,253372,clean,automatic,4wd,truck,white
Randolph,2,11500,2011,excellent,4 cylinders,gas,119882.4,clean,automatic,fwd,SUV,white
Randolph,2,11500,2005,good,8 cylinders,diesel,153250,clean,automatic,4wd,pickup,white
Randolph,2,27485,2015,excellent,6 cylinders,diesel,91266,clean,automatic,4wd,truck,red
Randolph,2,4100,1979,good,8 cylinders,gas,119882.3653,clean,automatic,rwd,coupe,red
Randolph,2,4400,2002,good,6 cylinders,gas,196000,clean,automatic,rwd,SUV,silver
Randolph,2,18000,2009,excellent,8 cylinders,gas,140000,lien,automatic,4wd,truck,red
Randolph,2,5800,1994,good,8 cylinders,gas,119882.3653,clean,automatic,rwd,coupe,black
Randolph,2,600,2005,fair,6 cylinders,gas,270000,salvage,automatic,4wd,SUV,white
Randolph,2,4700,1982,like new,6 cylinders,gas,119882.3653,clean,automatic,rwd,truck,red
Randolph,2,850,1999,good,4 cylinders,gas,160000,clean,manual,fwd,sedan,white
Randolph,2,17500,2015,like new,6 cylinders,gas,119882.3653,clean,automatic,fwd,convertible,black
Randolph,2,1500,2000,good,6 cylinders,gas,196000,clean,automatic,rwd,SUV,blue
Randolph,2,4800,2005,good,6 cylinders,gas,180000,clean,automatic,4wd,SUV,blue
Randolph,2,49500,2016,excellent,8 cylinders,diesel,18500,clean,automatic,4wd,truck,silver
Randolph,2,9000,2012,like new,8 cylinders,gas,132000,clean,automatic,fwd,mini-van,grey
Randolph,2,15999,2015,excellent,4 cylinders,gas,33605,clean,automatic,fwd,SUV,white
Randolph,2,4500,1999,excellent,8 cylinders,gas,123000,clean,automatic,fwd,sedan,white
Randolph,2,4700,1982,like new,6 cylinders,gas,119882.3653,clean,automatic,rwd,pickup,red
Randolph,2,2700,2004,good,6 cylinders,gas,119882.4,clean,automatic,4wd,SUV,custom
Randolph,2,900,1994,fair,4 cylinders,gas,190000,clean,automatic,fwd,coupe,red
Randolph,2,2895,2001,good,8 cylinders,gas,167000,clean,automatic,4wd,SUV,grey
Randolph,2,21000,2011,excellent,8 cylinders,gas,15000,lien,manual,rwd,coupe,black
Randolph,2,4500,1999,excellent,8 cylinders,gas,123000,clean,automatic,fwd,sedan,white
Randolph,2,1500,1997,good,6 cylinders,gas,187000,clean,automatic,fwd,truck,blue
Randolph,2,25985,2013,excellent,8 cylinders,gas,115164,clean,automatic,4wd,truck,red
Randolph,2,10000,2003,good,8 cylinders,gas,148000,clean,automatic,4wd,truck,green
Randolph,2,1500,1997,fair,6 cylinders,gas,148000,clean,automatic,fwd,sedan,white
Randolph,2,5700,2008,excellent,6 cylinders,gas,170000,clean,manual,rwd,truck,blue
Randolph,2,6499,2010,good,6 cylinders,gas,159413,clean,automatic,4wd,SUV,black
Randolph,2,8200,2002,excellent,6 cylinders,gas,118000,clean,automatic,fwd,SUV,green
Randolph,2,3000,1988,good,6 cylinders,gas,182595,clean,automatic,4wd,SUV,white
Randolph,2,9000,2004,good,10 cylinders,gas,192000,clean,automatic,4wd,SUV,blue
Randolph,2,18985,2009,excellent,6 cylinders,diesel,182655,clean,automatic,4wd,truck,black
Randolph,2,4200,2005,good,4 cylinders,gas,190000,clean,automatic,4wd,SUV,silver
Randolph,2,1200,2003,good,6 cylinders,gas,171000,clean,automatic,fwd,wagon,white
Randolph,2,1000,2002,good,6 cylinders,gas,205000,clean,automatic,fwd,sedan,black
Randolph,2,9000,2003,good,8 cylinders,gas,148500,clean,automatic,4wd,truck,green
Randolph,2,11500,1963,excellent,8 cylinders,gas,119882.3653,clean,automatic,rwd,convertible,black
Randolph,2,44985,2016,like new,6 cylinders,diesel,90393,clean,automatic,4wd,truck,black
Randolph,2,4500,1989,good,4 cylinders,gas,1.00E+05,clean,manual,4wd,other,red
Randolph,2,14300,2015,excellent,4 cylinders,gas,76600,clean,automatic,fwd,wagon,white
Randolph,2,20950,2010,good,8 cylinders,gas,71000,clean,automatic,4wd,pickup,silver
Randolph,2,8500,2007,good,6 cylinders,gas,169000,clean,automatic,4wd,SUV,grey
Randolph,2,18000,2013,excellent,8 cylinders,gas,108000,clean,automatic,rwd,other,blue
Randolph,2,2200,1991,good,8 cylinders,gas,119882.4,clean,automatic,4wd,pickup,grey
Randolph,2,2800,2005,excellent,6 cylinders,gas,155000,clean,automatic,fwd,SUV,white
Randolph,2,8500,2007,good,6 cylinders,gas,119882.4,lien,automatic,4wd,SUV,grey
Randolph,2,8200,2002,excellent,6 cylinders,gas,118000,clean,automatic,fwd,SUV,green
Randolph,2,20000,1990,like new,8 cylinders,gas,40000,clean,automatic,rwd,truck,black
Randolph,2,14985,2013,excellent,6 cylinders,gas,74692,clean,automatic,rwd,truck,blue
Randolph,2,5000,2000,good,8 cylinders,gas,213700,clean,automatic,4wd,truck,white
Randolph,2,26985,2013,excellent,8 cylinders,gas,115164,clean,automatic,4wd,truck,red
Randolph,2,6500,2000,good,8 cylinders,gas,213000,clean,automatic,4wd,truck,white
Randolph,2,5800,2006,excellent,6 cylinders,gas,128620,clean,automatic,rwd,coupe,red
Randolph,2,18500,1991,excellent,8 cylinders,gas,52511,clean,automatic,rwd,sedan,blue
Randolph,2,4500,1999,excellent,8 cylinders,gas,123000,clean,automatic,fwd,sedan,white
Randolph,2,2700,2000,excellent,6 cylinders,gas,210000,clean,automatic,rwd,truck,white
Randolph,2,2000,2003,good,4 cylinders,gas,202241,clean,automatic,rwd,SUV,red
Randolph,2,9000,2004,good,10 cylinders,gas,192000,clean,automatic,4wd,SUV,blue
Randolph,2,23985,2011,excellent,6 cylinders,diesel,253372,clean,automatic,4wd,truck,white
Randolph,2,4500,1979,good,8 cylinders,gas,119882.4,clean,automatic,rwd,coupe,red
Randolph,2,22500,1958,good,4 cylinders,gas,3000,clean,manual,rwd,convertible,red
Randolph,2,4800,2000,excellent,8 cylinders,gas,220245,clean,automatic,4wd,truck,blue
Randolph,2,11500,2005,good,8 cylinders,diesel,153250,clean,automatic,4wd,pickup,white
Randolph,2,3600,2011,good,4 cylinders,gas,181700,clean,automatic,fwd,wagon,red
Randolph,2,1500,2000,excellent,8 cylinders,gas,119882.3653,clean,automatic,rwd,sedan,white
Randolph,2,850,1999,good,4 cylinders,gas,160000,clean,manual,fwd,sedan,white
Randolph,2,24985,2014,excellent,6 cylinders,diesel,243625,clean,automatic,4wd,truck,silver
Randolph,2,4500,2000,good,8 cylinders,gas,119882.3653,clean,automatic,rwd,pickup,blue
Randolph,2,5299,2003,good,6 cylinders,gas,161054,clean,manual,rwd,SUV,black
Randolph,2,44985,2016,like new,6 cylinders,diesel,90393,clean,automatic,4wd,truck,black
